parameterization_id,iteration_number,sim_id,likelihood,ARTLinkMax,ARTLinkMid,BaseInfectivity,HomaBayInformalCondomsMax,HomaBayPropLowRisk,HomaBayTransitoryCondomsMax,InfmormalFormationRate,InformalCondomMid,InformalCondomRate,InformalCondomsMax,InformalDurationHeterogeneity,KisiiInformalCondomsMax,KisiiPropLowRisk,KisiiTransitoryCondomsMax,KisumuInformalCondomsMax,KisumuPropLowRisk,KisumuTransitoryCondomsMax,MaleToFemaleOld,MaleToFemaleYoung,MaximumInformalFemaleLow,MaximumInformalFemaleMedium,MaximumInformalMaleLow,MaximumInformalMaleMedium,MaximumMaritalFemaleMedium,MaximumMaritalMaleMedium,MaximumTransitoryFemaleLow,MaximumTransitoryFemaleMedium,MaximumTransitoryMaleLow,MaximumTransitoryMaleMedium,MigoriInformalCondomsMax,MigoriPropLowRisk,MigoriTransitoryCondomsMax,MaritalCondomMax,MaritalCondomMid,MaritalCondomRate,MaritalFormationRate,NyamiraInformalCondomsMax,NyamiraPropLowRisk,NyamiraTransitoryCondomsMax,ProbExtraInformalFemaleLow,ProbExtraInformalFemaleMedium,ProbExtraInformalMaleLow,ProbExtraInformalMaleMedium,ProbExtraTransitoryFemaleLow,ProbExtraTransitoryFemaleMedium,ProbExtraTransitoryMaleLow,ProbExtraTransitoryMaleMedium,PreARTLinkMaximum,PreARTLinkMid,PreARTLinkMinimum,RiskAssortivity,SeedYearHigh,SexualDebutAgeFemaleWeibullHeterogeneity,SexualDebutAgeFemaleWeibullScale,SexualDebutAgeMaleWeibullHeterogeneity,SexualDebutAgeMaleWeibullScale,SiayaInformalCondomsMax,SiayaPropLowRisk,SiayaTransitoryCondomsMax,TransitoryCondomMax,TransitoryCondomMid,TransitoryCondomRate,TransitoryFormationRate,run_number
220,-1,aaeaab9c-f1dc-e811-a2bd-c4346bcb1555,3.49E+42,1,2002.892697,0.001364667,0.201209183,0.617094591,0.260699285,0.000133175,1998.677801,1.482571908,0.213881313,0.75,0.183212677,0.95,0.291927783,0.177439795,0.743743313,0.302791679,2.30962694,1.572982772,1.180424335,2.605698496,1.182916279,2.786585139,1.10371873,1.257650859,1.592744584,2.918293875,1.686422582,3,0.17352185,0.842027208,0.333457242,0.151218741,1995.705734,1.892883408,6.05E-05,0.207144479,0.908359324,0.295458262,0.394271402,0.346865799,0.259993028,0.453699504,0.024115834,0.467044157,0.335445249,0.604348101,0.747775123,2002.879197,0.510248157,0.640660436,1982,0.075696172,16.86961778,0.052189734,15.92837073,0.191321384,0.696357015,0.293357679,0.290833698,1998.144734,2.131421444,0.001463459,26122
221,-1,a8f529b4-6fdb-e811-a2bd-c4346bcb1555,3.36E+42,1,2003.04254,0.001460207,0.221853805,0.589456175,0.236375503,9.13E-05,1998.419804,1.724256977,0.231661199,0.75,0.214889388,0.95,0.378774872,0.170401917,0.772607319,0.351687719,1.710788777,1.103431635,1.227744873,2.502224301,1.135795251,2.890786021,1.156355306,1.303392637,1.67517595,2.917827793,1.715062512,3,0.205561615,0.760386493,0.260524584,0.19381682,1995.617279,1.940225663,5.72E-05,0.114439767,0.940718159,0.289111892,0.353330654,0.405888388,0.259713187,0.389776328,0.026124482,0.447014692,0.314750282,0.65037366,0.763544181,2002.478008,0.390912454,0.692857862,1982,0.079579454,15.907731,0.04,15.90799559,0.152370458,0.712725501,0.312991657,0.269547884,1997.589211,1.920009612,0.001482483,10490
222,-1,e2bb3bcd-08d3-e811-a2bd-c4346bcb1555,2.37E+42,1,2003.669649,0.001529281,0.221544126,0.608025707,0.213961805,0.000161392,1997.965148,1.587975567,0.210016,0.75,0.213170417,0.95,0.322837534,0.174665019,0.779101118,0.341728624,1.887855815,1.343162435,1.183714443,2.506478315,1.142045519,2.550868287,1.085659179,1.313030848,1.5960826,2.956230173,1.746021044,2.988843454,0.21213061,0.824142594,0.263847024,0.19519185,1995.995911,2.070703354,5.48E-05,0.125692937,0.942899979,0.271293288,0.366730663,0.380028203,0.252778256,0.428591339,0.016257543,0.495684911,0.314946866,0.607190144,0.764952548,2002.87375,0.333187768,0.687366552,1982,0.082069814,16.45525926,0.056868352,15.98444406,0.151419287,0.718381908,0.326798885,0.266454383,1997.527779,2.002813729,0.001414004,61919
223,-1,6a1ad98d-b6d1-e811-a2bd-c4346bcb1555,1.74E+42,1,2001.425208,0.00123003,0.217014016,0.641323126,0.321093016,0.000156191,2000.05801,1.605192332,0.217216362,0.75,0.18953645,0.936562186,0.332137626,0.171610857,0.736181962,0.303775351,2.311013298,1.572101245,1.125741065,2.525713166,1.116836455,2.685031024,1.156676916,1.303126185,1.559537101,2.971962823,1.699089078,2.98021705,0.192467789,0.84950082,0.32706274,0.157190412,1996.301795,1.673186935,6.21E-05,0.190919466,0.914437804,0.299031134,0.411474491,0.377563952,0.223287964,0.422425393,0.04123176,0.444851686,0.340790036,0.586053818,0.762183476,2002.527996,0.546200592,0.582059253,1982,0.082170598,16.67900556,0.04,15.65271436,0.194250024,0.690399347,0.292584972,0.29212576,1999.512677,2.345513573,0.00170571,34090
224,-1,7aa3ada6-4dd5-e811-a2bd-c4346bcb1555,2.19E+42,0.982023139,2003.245486,0.001177224,0.193264165,0.640421201,0.318673445,0.000146996,1998.909129,1.530292174,0.195590905,0.75,0.158519001,0.926089746,0.295346049,0.204709482,0.754707976,0.315202989,2.579414747,1.355664934,1.181394335,2.62694548,1.199257249,2.511620389,1.136784242,1.287884187,1.49923151,3,1.675401516,3,0.206961923,0.872843162,0.312996849,0.148854682,1996.022579,1.695065514,5.55E-05,0.177609757,0.893086526,0.326189309,0.372561448,0.379386429,0.244731968,0.437932239,0.037360158,0.444763583,0.344623325,0.555163225,0.802444695,2001.617991,0.53249458,0.549038091,1982,0.094694563,16.51271201,0.04,16.05512031,0.219961229,0.674750679,0.272187415,0.294938086,2000.097381,2.320385908,0.001573894,22283
225,-1,880cbcbe-24ce-e811-a2bd-c4346bcb1555,1.81E+42,0.987470939,2002.63192,0.001235382,0.193845791,0.635278548,0.261579483,9.13E-05,1999.476409,1.565547509,0.195631107,0.75,0.177829769,0.95,0.295006379,0.186174175,0.764205687,0.285545336,2.380714372,1.313789358,1.084922201,2.571880112,1.121312452,2.744321675,1.168043489,1.314668499,1.519582941,2.796421926,1.700355846,2.93885549,0.189668565,0.870111135,0.301653269,0.147834596,1996.002609,1.665697896,6.09E-05,0.186449966,0.906852121,0.305793474,0.360101558,0.381712902,0.248997962,0.447095663,0.023245283,0.425701756,0.325467988,0.621449758,0.753193572,2002.919821,0.604911631,0.639241567,1982,0.08133783,16.79695863,0.055863065,15.74958074,0.17923389,0.6991396,0.287658739,0.27838099,1998.191291,2.143726125,0.001653482,8567
226,-1,a94ff67d-36dc-e811-a2bd-c4346bcb1555,3.93E+42,1,2003.868504,0.001190745,0.199388809,0.67357585,0.30572022,0.000150308,1999.577247,1.425878659,0.174111274,0.75,0.16678361,0.929716951,0.312248239,0.184659667,0.765322412,0.322315558,2.808424369,1.317465514,1.191007467,2.643258091,1.170773642,2.577914269,1.191938999,1.245126876,1.645758319,2.915201651,1.665485783,3,0.218257096,0.891869266,0.315276668,0.177450558,1995.874222,1.716546682,5.48E-05,0.16356258,0.928120781,0.278348869,0.396328129,0.417728198,0.20566716,0.464539259,0.047343995,0.445263711,0.349972452,0.613674424,0.896661731,2001.377381,0.60944182,0.625816875,1982,0.061916256,16.35633558,0.04,15.85613091,0.223753258,0.703427548,0.245686659,0.297814081,2000.20839,2.158533542,0.001758705,58809
227,-1,a234823b-fdd2-e811-a2bd-c4346bcb1555,2.27E+42,1,2002.977573,0.001573329,0.218531554,0.585140593,0.23028422,9.13E-05,1998.759045,1.886203451,0.222457137,0.75,0.223329374,0.943432035,0.346366202,0.172613278,0.762205279,0.340371118,1.668076757,1.251255624,1.187589654,2.512271631,1.064246716,2.828675874,1.119009387,1.343645456,1.618722589,2.903310194,1.701286089,2.994722827,0.226111399,0.792883409,0.278928441,0.190992291,1995.916079,2.148466218,5.74E-05,0.118673214,0.913350947,0.299365608,0.341708662,0.398060402,0.222930569,0.424439815,0.03662337,0.466514529,0.317588473,0.656107426,0.763946268,2002.276559,0.448386096,0.66789219,1982,0.082161319,16.07993662,0.042675991,15.81278571,0.152941975,0.733812969,0.315607768,0.254218398,1997.502247,1.757405189,0.001440191,32984
228,-1,ccc6390a-b3da-e811-a2bd-c4346bcb1555,3.64E+42,1,2002.687047,0.001237969,0.196587139,0.636650363,0.327231329,9.13E-05,1998.930232,1.555194238,0.216229412,0.75,0.187037782,0.930496933,0.293113359,0.197300259,0.753458457,0.316583256,2.160332976,1.580358528,1.152785505,2.596740302,1.14749483,2.710252791,1.112504401,1.327301536,1.567722113,2.917968665,1.637133938,3,0.194091498,0.851974299,0.324900519,0.15170859,1995.729073,1.89894051,6.43E-05,0.15294719,0.935355549,0.293979175,0.382893284,0.377788817,0.245798024,0.454940361,0.040419997,0.441028884,0.349444542,0.569937596,0.785834445,2002.214526,0.582132223,0.578802949,1982,0.073344234,16.54008541,0.051612676,15.97865751,0.200761473,0.70490938,0.286377666,0.294495433,1998.950126,2.272463858,0.001723968,39584
229,-1,b49d5dfa-fed2-e811-a2bd-c4346bcb1555,2.24E+42,0.988148172,2002.882215,0.001453023,0.209173268,0.608754829,0.254729946,9.13E-05,1999.383771,1.762349404,0.222135367,0.75,0.197946836,0.937119489,0.314823755,0.175938904,0.74920691,0.352994619,2.077057781,1.501675005,1.129029482,2.530916856,1.186635192,2.734155052,1.119159293,1.328573547,1.60161901,2.998273119,1.667518085,2.986500699,0.229134327,0.817303828,0.27127482,0.186365329,1995.959633,1.962366804,5.57E-05,0.130170874,0.92670754,0.285602634,0.333317885,0.388394904,0.22558815,0.417249422,0.021954554,0.489105168,0.351891111,0.659852339,0.817920348,2002.975624,0.348665285,0.653786655,1982,0.075314208,16.45532249,0.070649033,15.78441294,0.175585362,0.71617763,0.328478359,0.285602202,1997.664097,2.064126184,0.001514031,16506
230,-1,e6eb64a3-53d5-e811-a2bd-c4346bcb1555,2.46E+42,0.971114315,2002.659716,0.001236327,0.197608269,0.653267262,0.31154605,9.13E-05,1999.259162,1.565596999,0.216109081,0.75,0.186666615,0.95,0.284602977,0.181154025,0.750985314,0.319244599,2.327772201,1.395650362,1.179894691,2.561418122,1.167776975,2.691935224,1.139429294,1.304700963,1.551893028,2.896272395,1.712270783,3,0.214043143,0.859090319,0.33171362,0.150088036,1996.225703,1.897054892,6.78E-05,0.181157815,0.932702307,0.305895251,0.368179794,0.388555155,0.260020855,0.433022049,0.047164209,0.455276117,0.332863133,0.62646141,0.774619349,2003.503252,0.617321034,0.58281706,1982,0.074003815,16.64677283,0.042627821,15.62972769,0.172081401,0.718460566,0.290154672,0.271074196,1998.573581,2.235233081,0.001762414,42530
231,-1,34f3f4a5-39dc-e811-a2bd-c4346bcb1555,2.70E+42,1,2002.858018,0.001402514,0.201824957,0.632775621,0.265169906,0.000205813,1999.195927,1.621943744,0.218269821,0.75,0.191058522,0.95,0.32540282,0.191745642,0.744942922,0.274106207,2.396581731,1.269856939,1.133376308,2.610145226,1.150751819,2.699123295,1.140383901,1.309312653,1.548913726,2.920342068,1.70976352,3,0.188983229,0.85666732,0.295163088,0.150421108,1995.729455,1.710921006,5.64E-05,0.171461025,0.914178737,0.290864437,0.374109141,0.356984088,0.265345761,0.467326634,0.030276533,0.475431657,0.326469162,0.59724739,0.839191322,2002.603587,0.520593434,0.580853642,1982,0.074881617,16.94045234,0.050504446,15.90298082,0.193744596,0.715485144,0.305603588,0.300211302,1998.245353,2.049790845,0.001511768,14967
232,-1,8ed475a2-34dc-e811-a2bd-c4346bcb1555,3.76E+42,1,2003.28069,0.001708351,0.238149957,0.592861663,0.237787473,9.13E-05,1998.78535,1.912614218,0.214997839,0.75,0.226468834,0.945193015,0.35838997,0.166999761,0.762749109,0.34792747,1.682945273,1.366294506,1.214112799,2.365565098,1.061700331,2.650526852,1.108240314,1.353620684,1.59738547,2.973079176,1.701562913,2.918147125,0.195419795,0.783936873,0.272394079,0.186919364,1996.723355,2.181758599,6.43E-05,0.122922181,0.928552449,0.269034749,0.345503615,0.381160808,0.270527015,0.437884279,0.04013911,0.479258616,0.3083321,0.626645929,0.732104452,2002.519455,0.403461315,0.646108933,1982,0.085696037,16.2052033,0.04,15.96460161,0.136211534,0.730410003,0.313167478,0.278148256,1997.604864,1.92462094,0.001458263,1753
233,-1,4bf55b5f-d9d8-e811-a2bd-c4346bcb1555,2.95E+42,0.978999066,2003.156057,0.001581075,0.221638808,0.583795535,0.22783949,9.13E-05,1998.727802,1.739433589,0.236216421,0.75,0.211596899,0.95,0.359639156,0.18137961,0.783866588,0.345959823,1.794443346,1.169378953,1.226194721,2.512671365,1.103276358,2.686469734,1.1177681,1.363885536,1.587866888,3,1.707434949,3,0.206206273,0.79206707,0.265609785,0.176984366,1996.296458,2.197224791,5.52E-05,0.119091539,0.913820683,0.294546261,0.354801573,0.411216397,0.228657682,0.423475652,0.044157623,0.46372828,0.325177679,0.647167511,0.78526479,2003.787507,0.461960377,0.652330872,1982,0.093733592,16.08221183,0.045971768,15.96631887,0.149695792,0.733677604,0.315830509,0.259984072,1997.181279,1.841062861,0.001526715,30416
234,-1,79a1e42c-53d5-e811-a2bd-c4346bcb1555,2.00E+42,1,2002.449408,0.001430243,0.17871498,0.636653541,0.284798098,0.000194905,1999.940685,1.486510158,0.241567501,0.75,0.192409405,0.944430259,0.281664123,0.193123782,0.779674236,0.283687917,1.789197857,1.445036777,1.12638024,2.513513655,1.243046003,2.704731551,1.030095837,1.258758869,1.604195427,2.835546709,1.715966718,2.961533845,0.179945324,0.832836024,0.291013733,0.159546973,1995.50031,1.879476386,5.87E-05,0.157789583,0.924880354,0.294085395,0.359246377,0.381332351,0.241159924,0.450954386,0.01662368,0.455073104,0.318953238,0.606230098,0.83077622,2001.675152,0.528415058,0.602025324,1982,0.096262576,16.66287673,0.04,15.84967972,0.179518468,0.679025682,0.319408377,0.273965048,1997.463159,1.895739068,0.001469286,49737
235,-1,cedcd885-37dc-e811-a2bd-c4346bcb1555,3.44E+42,1,2003.680146,0.0013631,0.211708625,0.627506238,0.2903324,0.000208806,1999.258001,1.559918381,0.20936203,0.75,0.200199372,0.95,0.300210088,0.192551886,0.762770856,0.308945726,2.370700595,1.28479524,1.083050442,2.581689937,1.162676995,2.705751788,1.177007935,1.294247281,1.550530054,2.993546126,1.683501493,2.935389021,0.205380579,0.838424929,0.312234722,0.15383579,1995.713991,1.845792425,5.64E-05,0.21484684,0.898978213,0.306615003,0.388653068,0.391270426,0.238905305,0.456399499,0.013825158,0.50590382,0.354540262,0.62097517,0.808393365,2002.730935,0.538486581,0.592404648,1982,0.080778647,16.81273772,0.0481344,15.82602539,0.192015637,0.693769317,0.300720896,0.302040933,1998.486487,2.008722667,0.001686444,30915
236,-1,39b99db0-d6d8-e811-a2bd-c4346bcb1555,3.02E+42,1,2003.630525,0.001452934,0.239707382,0.606831467,0.21854786,0.000153702,1999.613548,1.873134872,0.215231008,0.75,0.213474035,0.942182508,0.355985315,0.161464747,0.759709885,0.342719863,1.577859818,1.448844374,1.207270995,2.391325201,1.072982343,2.744699732,1.150413637,1.281553091,1.560285367,2.841213455,1.727712272,2.978581111,0.194456967,0.798661715,0.25464449,0.209360443,1996.272058,2.17748799,5.96E-05,0.140340151,0.922347923,0.313824343,0.358980429,0.391254048,0.224116517,0.432555565,0.0468114,0.470566922,0.307509069,0.654769941,0.74514923,2003.127567,0.448785368,0.6731178,1982,0.083992473,15.95382017,0.048248296,15.86931506,0.132302915,0.719399848,0.303905013,0.287146347,1997.880112,2.002092396,0.001475974,34882
237,-1,feb40607-6fdb-e811-a2bd-c4346bcb1555,3.81E+42,0.974353352,2002.685129,0.001482328,0.220102401,0.627302498,0.295543964,0.000126145,1999.600005,1.591831638,0.23266963,0.75,0.202837511,0.95,0.293167178,0.19051249,0.727644918,0.32369189,1.859892582,1.325015155,1.098122526,2.479197155,1.130613279,2.674460958,1.016751281,1.416937189,1.583701714,2.909181811,1.668430405,2.9536452,0.165415416,0.863638495,0.283730089,0.163363662,1995.240829,1.934737351,5.84E-05,0.179571475,0.909057372,0.303273748,0.387599933,0.369648826,0.239086727,0.457992703,0.01708288,0.454378538,0.298723687,0.660959941,0.878192173,2002.371981,0.504848998,0.649123976,1982,0.089319756,16.67486964,0.04,15.85723237,0.165639821,0.689017668,0.30893286,0.26266761,1997.972414,2.024747429,0.001473274,55412
239,-1,74bb58d5-22ce-e811-a2bd-c4346bcb1555,1.50E+42,0.998735799,2002.258194,0.001401903,0.216959594,0.619486373,0.277258164,0.000155048,1999.320319,1.720927311,0.231545271,0.75,0.215871983,0.947579568,0.302657322,0.181527575,0.75152709,0.291059012,2.06569921,1.367600318,1.131845164,2.465842105,1.203377956,2.761775596,1.079628151,1.382623797,1.5606654,2.792062152,1.701460523,2.909428985,0.166887143,0.834657293,0.299637494,0.161153611,1996.254293,1.919690302,5.79E-05,0.174147336,0.946840382,0.303305872,0.3592556,0.409759922,0.224899174,0.468124812,0.016659415,0.476242655,0.313159095,0.635466141,0.808884534,2002.10942,0.525393574,0.669515544,1982,0.100405038,16.37071289,0.04,16.00492398,0.166665021,0.712181328,0.330840471,0.250958052,1997.240564,1.912188206,0.001375388,56558
240,-1,d3fc9612-c7cc-e811-a2bd-c4346bcb1555,1.55E+42,1,2003.723925,0.001206824,0.211280176,0.675980547,0.31430795,0.000122457,1999.876694,1.49154435,0.183665585,0.75,0.181431335,0.918964373,0.300061267,0.185469674,0.757639421,0.302411122,2.651526768,1.319500649,1.215714556,2.527303752,1.212093346,2.643626165,1.200221928,1.291234694,1.623407267,2.971058625,1.617773645,3,0.210130232,0.906114508,0.319692792,0.159984047,1997.204183,1.751168234,5.48E-05,0.173932153,0.935439175,0.280585494,0.366005098,0.436886232,0.183894459,0.446337854,0.02836351,0.456293918,0.329629024,0.570211108,0.877782596,2001.944091,0.561871999,0.610460863,1982,0.077234476,16.61944245,0.047963216,15.90687419,0.220938089,0.702091591,0.266381851,0.288550453,1999.995388,2.144989696,0.00181831,13814
241,-1,07e48b88-6fd6-e811-a2bd-c4346bcb1555,2.17E+42,0.967466673,2004.18524,0.001106913,0.204356203,0.682294157,0.300082075,0.000251312,1999.640072,1.496760823,0.212916816,0.75,0.199944886,0.93588055,0.30622603,0.198469477,0.770611393,0.30460094,2.841321964,1.535649299,1.186326945,2.64239528,1.212864966,2.712363417,1.287928886,1.256850272,1.628328793,2.94438552,1.62157374,3,0.188568525,0.922850965,0.290744065,0.164816163,1996.312685,1.739737147,6.03E-05,0.204638753,0.923810014,0.288769089,0.337223381,0.413945234,0.238558556,0.46169646,0.03470715,0.494723818,0.348896419,0.590434658,0.832319283,2001.787969,0.544752231,0.572738975,1982,0.057318172,16.36540838,0.047695014,15.78130214,0.196273147,0.674594136,0.321101129,0.281646116,1999.957671,2.303822938,0.001788636,36863
242,-1,66220492-1cce-e811-a2bd-c4346bcb1555,1.87E+42,1,2001.676036,0.0014445,0.218885578,0.604312684,0.253865993,0.000117293,2000.064734,1.632212626,0.242012953,0.75,0.188426902,0.95,0.300100379,0.180956702,0.775135577,0.307834117,2.143434207,1.413961362,1.125134257,2.468090353,1.177074525,2.882703218,1.120295185,1.302092041,1.557671917,2.781111818,1.681185943,2.957201356,0.179858717,0.856437458,0.252831551,0.162588238,1995.845234,1.896358293,5.84E-05,0.170066392,0.923567534,0.296950845,0.37132832,0.353093858,0.258050664,0.43917975,0.010014429,0.452078761,0.356181955,0.670289924,0.874691133,2001.912477,0.535396461,0.618688908,1982,0.106642595,16.56778692,0.042655016,15.81836964,0.190594204,0.692825586,0.286516242,0.287355211,1998.182976,2.055907459,0.001605578,1298
243,-1,783c6d01-70db-e811-a2bd-c4346bcb1555,3.50E+42,1,2003.678873,0.001221768,0.20474093,0.648369461,0.330477498,0.000189129,2000.291253,1.495612581,0.202867495,0.75,0.173979397,0.941409424,0.300870932,0.19561945,0.763781397,0.33067231,2.701588462,1.53376862,1.190608515,2.651774737,1.165119113,2.550317266,1.204643411,1.209035394,1.592001094,2.960871744,1.606524017,3,0.210037208,0.894844554,0.328754173,0.151043889,1996.038238,1.804695678,5.50E-05,0.194496845,0.936553117,0.306671718,0.396012709,0.419042154,0.204057142,0.46518725,0.042930456,0.434948878,0.291715288,0.562417742,0.875730545,2001.807589,0.638925788,0.594775896,1982,0.086598572,16.49521791,0.04610946,15.68999531,0.222423709,0.690389644,0.258705607,0.288637851,1999.731639,2.277404241,0.001722594,49185
244,-1,36ae9a5b-fed9-e811-a2bd-c4346bcb1555,3.50E+42,0.99628084,2003.63752,0.001454289,0.187075906,0.598337138,0.238906575,9.13E-05,1998.119507,1.647804104,0.234992434,0.75,0.201131601,0.940985053,0.306190473,0.168876432,0.780692411,0.312340391,1.862446053,1.137120265,1.202410513,2.410630073,1.106189626,2.655584185,1.104108837,1.334118313,1.593800153,3,1.686126827,2.991700211,0.202039718,0.793897997,0.268734296,0.181619571,1996.182369,2.05085388,5.59E-05,0.120631906,0.922882219,0.270197492,0.36115101,0.372338706,0.27006428,0.420659817,0.018085233,0.497189217,0.313062568,0.637793993,0.801362142,2002.634247,0.426443688,0.644629673,1982,0.072359804,16.39072059,0.056938854,15.91590401,0.156499821,0.70446901,0.336532709,0.273511204,1996.971589,1.914207403,0.00155712,51373
245,-1,807bcc15-55d5-e811-a2bd-c4346bcb1555,3.15E+42,0.989276631,2002.384444,0.00143745,0.197288591,0.598978709,0.286606356,0.000103826,1999.381242,1.661164769,0.233381863,0.75,0.193298485,0.95,0.295026017,0.184233696,0.764524209,0.332864681,2.028504755,1.364846814,1.156748954,2.522119453,1.159598424,2.762764798,1.102261759,1.339976137,1.574978321,3,1.743933544,2.930276361,0.187693703,0.818209875,0.296922005,0.174224918,1995.850253,1.969321827,5.89E-05,0.156728877,0.914076733,0.29827411,0.37055317,0.385858087,0.248413379,0.456037657,0.02718558,0.467027407,0.333653442,0.645558443,0.817121532,2002.799793,0.44054827,0.6931611,1982,0.092800777,16.68010774,0.047147552,15.7538984,0.169263647,0.696814728,0.318624536,0.278834432,1997.849422,1.911199,0.00142596,33383
246,-1,5a5fa2c5-bdda-e811-a2bd-c4346bcb1555,3.42E+42,1,2002.792527,0.001451343,0.207596487,0.625252292,0.28189148,9.13E-05,1999.187144,1.477950538,0.190649932,0.75,0.170185437,0.95,0.295122639,0.20417238,0.762858075,0.282397367,2.322887462,1.428627062,1.159708054,2.552085934,1.140348338,2.753494028,1.158585258,1.24935079,1.566187913,2.892915638,1.667641118,2.877769368,0.209693121,0.846480204,0.289719247,0.143916428,1996.319671,1.799564111,5.48E-05,0.190227036,0.918824691,0.287286915,0.387413078,0.363839753,0.245758957,0.455937229,0.025202865,0.469591545,0.342609801,0.568599429,0.811391767,2002.925545,0.499525678,0.626522134,1982,0.079938969,16.85770239,0.071907285,16.00127238,0.188750668,0.678556684,0.282515123,0.297599106,1998.370563,2.098578287,0.001541684,54642
247,-1,dc294c06-b7d1-e811-a2bd-c4346bcb1555,1.95E+42,1,2003.418831,0.001433608,0.185524746,0.597451368,0.268402242,9.13E-05,1998.696875,1.769562846,0.230353436,0.75,0.177243977,0.939892178,0.330858636,0.18102182,0.757513831,0.341867204,2.122653592,1.350607638,1.122973794,2.549992334,1.196112186,2.772245402,1.120441142,1.332221139,1.629266787,2.922065725,1.649461043,2.968682063,0.216501886,0.822907614,0.284678032,0.17641266,1996.071282,1.907585801,5.48E-05,0.122309917,0.937749402,0.29352406,0.374873344,0.370804735,0.242630145,0.426067922,0.02670955,0.506726254,0.333914138,0.618655604,0.811254161,2003.326677,0.389332726,0.704716746,1982,0.096833449,16.30390397,0.072187068,15.90055399,0.174510614,0.722371255,0.324097961,0.297917379,1997.653342,2.13640075,0.001495596,30177
248,-1,af8d4fa9-70db-e811-a2bd-c4346bcb1555,3.70E+42,1,2003.240323,0.001417021,0.196251344,0.657897099,0.302829842,0.000102453,1998.499474,1.582217593,0.205988634,0.75,0.177828568,0.934854965,0.291883076,0.18931954,0.726473387,0.287609764,2.619158906,1.098006356,1.190334137,2.601593063,1.215264292,2.67838163,1.130071638,1.268057564,1.591488516,3,1.734603162,3,0.192681945,0.865681358,0.304476166,0.145747464,1995.704747,1.651977695,6.26E-05,0.188558327,0.900104604,0.327335418,0.394637027,0.391869737,0.247774277,0.445037085,0.028809938,0.406764412,0.321605061,0.568799998,0.801170169,2001.158123,0.534041674,0.592942688,1982,0.074553814,16.5456356,0.050960467,15.97785909,0.217118129,0.695489651,0.269843648,0.278042846,2000.227391,2.262701951,0.001629842,12941
249,-1,734db6ae-d7d8-e811-a2bd-c4346bcb1555,1.65E+42,1,2002.817483,0.001464324,0.212209461,0.603966102,0.24467751,9.81E-05,1998.829828,1.645509087,0.2321052,0.75,0.201141086,0.95,0.329790864,0.182096578,0.768033582,0.330546957,1.929200509,1.159148699,1.154104037,2.407368294,1.169290365,2.618225991,1.146406135,1.369413963,1.557530568,3,1.66938643,3,0.214671617,0.817724822,0.293077215,0.195388476,1996.190362,1.929017441,5.48E-05,0.130627129,0.949639625,0.258542757,0.35863659,0.37371787,0.244142165,0.433733249,0.033672255,0.519269537,0.300540318,0.651759927,0.78845994,2003.213807,0.371336867,0.66285868,1982,0.080191067,16.33234671,0.059686821,16.04051924,0.15177977,0.714864578,0.318709083,0.265171018,1998.025038,1.955840329,0.001425076,23510
250,-1,NA,-1,0.995019615,2002.493142,0.001465412,0.212739032,0.601564812,0.289785727,0.000254985,1999.920241,1.615955569,0.262446242,0.75,0.203742318,0.95,0.2850729,0.203670229,0.785344271,0.293229275,1.953776718,1.392384461,1.122009014,2.37327046,1.220367775,2.77590456,1.098215615,1.325764509,1.586042294,2.782567269,1.76830408,2.919541045,0.181818761,0.838150864,0.306259979,0.153697088,1995.140237,1.974542941,6.90E-05,0.174626527,0.909826708,0.295894538,0.404416935,0.397660947,0.254939731,0.446742017,0.02003234,0.43687087,0.307026571,0.623228238,0.861146468,2002.273171,0.505082102,0.652891238,1982,0.098615582,16.62590184,0.04,15.80507431,0.184259905,0.689213773,0.331582658,0.275854413,1997.466355,1.939338038,0.001517474,53314
